engine_id,feature,shap_value,abs_shap,rank_local
2,si_s4_s2_ratio,0.012194904642334829,0.012194904642334829,49
2,tr_s15_slope5,0.011601464512447516,0.011601464512447516,50
2,si_s12_s21_ratio,0.010928350180620328,0.010928350180620328,51
2,tr_s13_slope5,0.009933223202824592,0.009933223202824592,52
2,si_s7_s11_ratio,-0.00961038283809709,0.00961038283809709,53
2,rc_s13_pct1,-0.009092087694443762,0.009092087694443762,54
2,sensor_measurement_3_kalman,-0.008185521804261953,0.008185521804261953,55
2,sensor_measurement_4_kalman,-0.00818283810125043,0.00818283810125043,56
2,rc_s15_pct1,0.005314033975203832,0.005314033975203832,57
2,sensor_measurement_20_kalman,0.005016739534039516,0.005016739534039516,58
2,operational_setting_2,-0.00448745065368712,0.00448745065368712,59
2,rs_s4_rmin5,0.004184686043299734,0.004184686043299734,60
2,rs_s11_rmin5,-0.0031888636430570235,0.0031888636430570235,61
2,rs_s12_rmin5,0.0027247687095344492,0.0027247687095344492,62
2,rs_s20_rmin5,0.0024549843015847727,0.0024549843015847727,63
2,tr_s3_slope5,-0.0022576558655903983,0.0022576558655903983,64
2,si_s7_s11_prod,0.0014285752491559832,0.0014285752491559832,65
2,sensor_measurement_7_kalman,-0.0013777221378404648,0.0013777221378404648,66
3,rs_s2_rmin5,-0.21297322064638138,0.21297322064638138,1
3,rs_s12_rmin5,0.18796245008707047,0.18796245008707047,2
3,sensor_measurement_12_kalman,0.18590135493626198,0.18590135493626198,3
3,tr_s13_slope5,-0.178525389606754,0.178525389606754,4
3,rs_s13_rmin5,0.16123877099404732,0.16123877099404732,5
3,tr_s11_slope5,-0.14209382218153527,0.14209382218153527,6
3,sensor_measurement_4_kalman,0.13954928231736025,0.13954928231736025,7
3,sensor_measurement_3_kalman,-0.11980143243757387,0.11980143243757387,8
3,sensor_measurement_17_kalman,-0.11970547046512366,0.11970547046512366,9
3,rs_s21_rmin5,0.1173144123206536,0.1173144123206536,10
3,si_s7_s11_ratio,-0.115538814291358,0.115538814291358,11
3,sensor_measurement_13_kalman,-0.11002435158006847,0.11002435158006847,12
3,tr_s9_slope5,0.10944928793857495,0.10944928793857495,13
3,sensor_measurement_7_kalman,-0.1045082984569793,0.1045082984569793,14
3,tr_s2_slope5,-0.10004493376861016,0.10004493376861016,15
3,rs_s3_rmin5,0.09449990094484141,0.09449990094484141,16
3,si_s11_s12_prod,-0.09165114536881447,0.09165114536881447,17
3,sensor_measurement_20_kalman,0.08958958101769289,0.08958958101769289,18
3,rs_s4_rmin5,-0.08649133914150298,0.08649133914150298,19
3,rc_s12_pct1,-0.0863336025737226,0.0863336025737226,20
3,rc_s11_pct1,-0.08236186015031612,0.08236186015031612,21
3,tr_s4_slope5,-0.07686728842866918,0.07686728842866918,22
3,sensor_measurement_21_kalman,0.07121631204887914,0.07121631204887914,23
3,si_s4_s12_ratio,0.06857597844209522,0.06857597844209522,24
3,rc_s4_pct1,-0.06753526384321352,0.06753526384321352,25
3,rc_s9_pct1,0.06660326371590296,0.06660326371590296,26
3,sensor_measurement_8_kalman,-0.06544978462528282,0.06544978462528282,27
3,rs_s9_rmin5,-0.057621412662168345,0.057621412662168345,28
3,tr_s7_slope5,-0.0571656659245491,0.0571656659245491,29
3,si_s12_s21_ratio,-0.056395035322445136,0.056395035322445136,30
3,tr_s12_slope5,-0.05212803861747185,0.05212803861747185,31
3,tr_s15_slope5,-0.050433341631044945,0.050433341631044945,32
3,si_s7_s11_prod,-0.04973604086165627,0.04973604086165627,33
3,si_s4_s12_prod,-0.04831547966847817,0.04831547966847817,34
3,sensor_measurement_2_kalman,-0.046524840601099036,0.046524840601099036,35
3,si_s4_s2_prod,-0.04178826631978154,0.04178826631978154,36
3,rs_s11_rmin5,-0.04108783191089363,0.04108783191089363,37
3,rs_s7_rmin5,-0.03316325653965275,0.03316325653965275,38
3,si_s12_s21_prod,-0.029014908336102964,0.029014908336102964,39
3,tr_s17_slope5,0.028842639864888043,0.028842639864888043,40
3,rs_s15_rmin5,0.02685390878080701,0.02685390878080701,41
3,operational_setting_2,-0.025613750020662945,0.025613750020662945,42
3,tr_s20_slope5,0.024875180066252747,0.024875180066252747,43
3,sensor_measurement_11_kalman,0.02415079386749615,0.02415079386749615,44
3,rc_s13_pct1,-0.023106655944138764,0.023106655944138764,45
3,rs_s17_rmin5,-0.022825192297265554,0.022825192297265554,46
3,rc_s8_pct1,-0.021270905691199004,0.021270905691199004,47
3,rc_s3_pct1,0.01920336332793037,0.01920336332793037,48
3,si_s4_s2_ratio,0.01876072617402921,0.01876072617402921,49
3,si_s4_s11_ratio,-0.01841084707994014,0.01841084707994014,50
3,rc_s2_pct1,-0.01753070462727919,0.01753070462727919,51
3,rc_s15_pct1,0.015029652137309312,0.015029652137309312,52
3,rs_s20_rmin5,-0.01420443050058869,0.01420443050058869,53
3,rc_s20_pct1,-0.01418772762020429,0.01418772762020429,54
3,sensor_measurement_9_kalman,0.013547102854742359,0.013547102854742359,55
3,sensor_measurement_15_kalman,-0.01215275861710931,0.01215275861710931,56
3,rc_s17_pct1,-0.011609696612382928,0.011609696612382928,57
3,si_s11_s12_ratio,0.009267868840834127,0.009267868840834127,58
